Iteration	Mu	Sigma	Accept
666	-1.263792e+00	2.054820e-01	true
667	-1.033648e+00	2.133431e-01	true
668	-1.033648e+00	2.133431e-01	false
669	-1.033648e+00	2.133431e-01	false
670	-1.033648e+00	2.133431e-01	false
671	-1.152932e+00	1.877257e-01	true
672	-1.152932e+00	1.877257e-01	false
673	-1.152932e+00	1.877257e-01	false
674	-1.152932e+00	1.877257e-01	false
675	-1.152932e+00	1.877257e-01	false
676	-1.354581e+00	1.988292e-01	true
677	-1.354581e+00	1.988292e-01	false
678	-1.354581e+00	1.988292e-01	false
679	-1.550614e+00	2.190863e-01	true
680	-1.550614e+00	2.190863e-01	false
681	-1.550614e+00	2.190863e-01	false
682	-1.572873e+00	2.099639e-01	true
683	-1.272430e+00	1.863195e-01	true
684	-1.272430e+00	1.863195e-01	false
685	-1.272430e+00	1.863195e-01	false
686	-1.272430e+00	1.863195e-01	false
687	-1.272430e+00	1.863195e-01	false
688	-1.272430e+00	1.863195e-01	false
689	-1.272430e+00	1.863195e-01	false
690	-1.272430e+00	1.863195e-01	false
691	-1.272430e+00	1.863195e-01	false
692	-1.272430e+00	1.863195e-01	false
693	-1.272430e+00	1.863195e-01	false
694	-1.272430e+00	1.863195e-01	false
695	-1.272430e+00	1.863195e-01	false
696	-1.218761e+00	1.702265e-01	true
697	-1.048058e+00	1.947582e-01	true
698	-1.283006e+00	2.047779e-01	true
699	-1.344914e+00	1.936228e-01	true
700	-1.344914e+00	1.936228e-01	false
701	-1.036477e+00	1.874445e-01	true
702	-1.218193e+00	1.749328e-01	true
703	-1.009932e+00	1.683916e-01	true
704	-1.009932e+00	1.683916e-01	false
705	-1.009932e+00	1.683916e-01	false
706	-1.187366e+00	1.634267e-01	true
707	-1.187366e+00	1.634267e-01	false
708	-1.395581e+00	1.348607e-01	true
709	-1.376376e+00	1.296477e-01	true
710	-1.266527e+00	1.443799e-01	true
711	-1.376231e+00	1.421030e-01	true
712	-1.512769e+00	1.313472e-01	true
713	-1.545911e+00	1.370872e-01	true
714	-1.914028e+00	1.302048e-01	true
715	-1.914028e+00	1.302048e-01	false
716	-1.925582e+00	1.152974e-01	true
717	-1.795282e+00	1.193094e-01	true
718	-1.762088e+00	1.138851e-01	true
719	-1.630513e+00	9.898831e-02	true
720	-1.669768e+00	9.377833e-02	true
721	-1.669768e+00	9.377833e-02	false
722	-1.592992e+00	9.184161e-02	true
723	-1.592992e+00	9.184161e-02	false
724	-1.288531e+00	9.523435e-02	true
725	-1.288531e+00	9.523435e-02	false
726	-1.284315e+00	9.936748e-02	true
727	-1.284315e+00	9.936748e-02	false
728	-9.715902e-01	9.108144e-02	true
729	-1.138047e+00	9.641716e-02	true
730	-9.622200e-01	9.183151e-02	true
731	-9.622200e-01	9.183151e-02	false
732	-9.622200e-01	9.183151e-02	false
733	-9.622200e-01	9.183151e-02	false
734	-9.884188e-01	8.822609e-02	true
735	-1.064030e+00	1.011576e-01	true
736	-1.064030e+00	1.011576e-01	false
737	-1.232763e+00	1.126338e-01	true
738	-1.419822e+00	1.020016e-01	true
739	-1.558995e+00	1.143246e-01	true
740	-1.680952e+00	1.062967e-01	true
741	-1.680952e+00	1.062967e-01	false
742	-1.653752e+00	1.246941e-01	true
743	-1.633935e+00	1.361979e-01	true
744	-1.633935e+00	1.361979e-01	false
745	-1.633935e+00	1.361979e-01	false
746	-1.510842e+00	1.382392e-01	true
747	-1.589826e+00	1.336854e-01	true
748	-1.631840e+00	1.348807e-01	true
749	-1.539599e+00	1.283532e-01	true
750	-1.284306e+00	1.424602e-01	true
751	-1.290111e+00	1.520700e-01	true
752	-1.365571e+00	1.407708e-01	true
753	-1.365571e+00	1.407708e-01	false
754	-1.247814e+00	1.275401e-01	true
755	-1.433600e+00	1.328390e-01	true
756	-1.456739e+00	1.226612e-01	true
757	-1.456739e+00	1.226612e-01	false
758	-1.615343e+00	1.246558e-01	true
759	-1.630626e+00	1.160163e-01	true
760	-1.630626e+00	1.160163e-01	false
761	-1.630626e+00	1.160163e-01	false
762	-1.630626e+00	1.160163e-01	false
763	-1.443539e+00	1.132532e-01	true
764	-1.315869e+00	1.327654e-01	true
765	-1.421841e+00	1.530585e-01	true
766	-1.109496e+00	1.517254e-01	true
767	-9.509877e-01	1.430576e-01	true
768	-9.984304e-01	1.485452e-01	true
769	-1.213197e+00	1.400590e-01	true
770	-9.915962e-01	1.289806e-01	true
771	-9.915962e-01	1.289806e-01	false
772	-1.172349e+00	1.490829e-01	true
773	-1.261752e+00	1.531404e-01	true
774	-1.330133e+00	1.524880e-01	true
775	-1.464805e+00	1.441290e-01	true
776	-1.551159e+00	1.442093e-01	true
777	-1.551159e+00	1.442093e-01	false
778	-1.551159e+00	1.442093e-01	false
779	-1.551159e+00	1.442093e-01	false
780	-1.547799e+00	1.448555e-01	true
781	-1.507998e+00	1.392773e-01	true
782	-1.098454e+00	1.211936e-01	true
783	-1.250437e+00	1.384104e-01	true
784	-1.250437e+00	1.384104e-01	false
785	-1.134562e+00	1.475245e-01	true
786	-1.069906e+00	1.221297e-01	true
787	-1.389553e+00	1.307759e-01	true
788	-1.389553e+00	1.307759e-01	false
789	-1.389553e+00	1.307759e-01	false
790	-1.396124e+00	1.440118e-01	true
791	-1.396124e+00	1.440118e-01	false
792	-1.396124e+00	1.440118e-01	false
793	-1.333147e+00	1.494031e-01	true
794	-1.470641e+00	1.528659e-01	true
795	-1.432965e+00	1.512350e-01	true
796	-1.407886e+00	1.411104e-01	true
797	-1.407886e+00	1.411104e-01	false
798	-1.152740e+00	1.278746e-01	true
799	-1.517267e+00	1.194877e-01	true
800	-1.616267e+00	1.176651e-01	true
801	-1.618476e+00	1.200131e-01	true
802	-1.403905e+00	1.117981e-01	true
803	-1.511067e+00	1.111519e-01	true
804	-1.375126e+00	1.101099e-01	true
805	-1.505243e+00	1.138714e-01	true
806	-1.121968e+00	9.567256e-02	true
807	-9.813959e-01	1.006076e-01	true
808	-9.588440e-01	1.054115e-01	true
809	-9.588440e-01	1.054115e-01	false
810	-9.119386e-01	1.123034e-01	true
811	-8.664831e-01	1.063411e-01	true
812	-7.552970e-01	1.077777e-01	true
813	-8.503346e-01	1.090652e-01	true
814	-1.169237e+00	9.514163e-02	true
815	-1.169237e+00	9.514163e-02	false
816	-1.169237e+00	9.514163e-02	false
817	-1.169237e+00	9.514163e-02	false
818	-1.301706e+00	1.017539e-01	true
819	-1.565112e+00	1.001899e-01	true
820	-1.492067e+00	8.083311e-02	true
821	-1.409754e+00	7.370328e-02	true
822	-1.380465e+00	8.271245e-02	true
823	-1.380465e+00	8.271245e-02	false
824	-1.435660e+00	8.999556e-02	true
825	-1.500607e+00	9.745697e-02	true
826	-1.500607e+00	9.745697e-02	false
827	-1.275808e+00	8.759980e-02	true
828	-1.105337e+00	9.958881e-02	true
829	-1.315639e+00	7.750232e-02	true
830	-1.255195e+00	6.252319e-02	true
831	-1.080056e+00	6.364296e-02	true
832	-1.080056e+00	6.364296e-02	false
833	-1.080056e+00	6.364296e-02	false
834	-1.277700e+00	6.429130e-02	true
835	-1.277700e+00	6.429130e-02	false
836	-1.144076e+00	5.395520e-02	true
837	-1.144076e+00	5.395520e-02	false
838	-1.319127e+00	3.731641e-02	true
839	-1.319127e+00	3.731641e-02	false
840	-1.323877e+00	3.394684e-02	true
841	-1.009382e+00	5.707118e-02	true
842	-1.009382e+00	5.707118e-02	false
843	-1.259898e+00	5.426976e-02	true
844	-1.259898e+00	5.426976e-02	false
845	-1.259898e+00	5.426976e-02	false
846	-1.259898e+00	5.426976e-02	false
847	-1.259898e+00	5.426976e-02	false
848	-1.259898e+00	5.426976e-02	false
849	-1.303799e+00	4.295325e-02	true
850	-1.183607e+00	4.314347e-02	true
851	-1.255378e+00	4.781437e-02	true
852	-1.480107e+00	4.187839e-02	true
853	-1.444483e+00	3.225644e-02	true
854	-1.569168e+00	3.520116e-02	true
855	-1.569168e+00	3.520116e-02	false
856	-1.569168e+00	3.520116e-02	false
857	-1.569168e+00	3.520116e-02	false
858	-1.577739e+00	1.987826e-02	true
859	-1.577739e+00	1.987826e-02	false
860	-1.577739e+00	1.987826e-02	false
861	-1.510981e+00	2.289194e-02	true
862	-1.510981e+00	2.289194e-02	false
863	-1.662638e+00	1.183978e-02	true
864	-1.600654e+00	9.309957e-03	true
865	-1.532121e+00	1.335942e-02	true
866	-1.542628e+00	2.536347e-02	true
867	-1.546814e+00	6.610259e-03	true
868	-1.278149e+00	1.551696e-02	true
869	-1.278149e+00	1.551696e-02	false
870	-9.625317e-01	8.225617e-03	true
871	-9.625317e-01	8.225617e-03	false
872	-1.074912e+00	3.370476e-04	true
873	-1.074912e+00	3.370476e-04	false
874	-1.123663e+00	2.176797e-02	true
875	-1.123663e+00	2.176797e-02	false
876	-1.157243e+00	2.888645e-02	true
877	-1.193512e+00	2.926593e-02	true
878	-1.180397e+00	3.588984e-02	true
879	-1.494171e+00	3.478951e-02	true
880	-1.553967e+00	3.181719e-02	true
881	-9.749318e-01	3.506933e-02	true
882	-1.208861e+00	2.200151e-02	true
883	-1.215319e+00	2.983980e-02	true
884	-1.167510e+00	1.037953e-02	true
885	-1.208487e+00	1.337127e-02	true
886	-1.253702e+00	1.772987e-03	true
887	-1.253702e+00	1.772987e-03	false
888	-1.307815e+00	1.608114e-03	true
889	-1.307815e+00	1.608114e-03	false
890	-1.307815e+00	1.608114e-03	false
891	-1.381285e+00	1.089414e-02	true
892	-1.381285e+00	1.089414e-02	false
893	-1.300089e+00	1.798121e-02	true
894	-1.445705e+00	1.915669e-02	true
895	-1.460916e+00	2.762349e-02	true
896	-1.631891e+00	3.130633e-02	true
897	-1.528781e+00	3.183787e-02	true
898	-1.528781e+00	3.183787e-02	false
899	-1.528781e+00	3.183787e-02	false
900	-1.730424e+00	2.790045e-02	true
901	-1.730424e+00	2.790045e-02	false
902	-1.465943e+00	1.804646e-02	true
903	-1.410959e+00	1.811044e-02	true
904	-1.245303e+00	2.462280e-02	true
905	-1.245303e+00	2.462280e-02	false
906	-1.245303e+00	2.462280e-02	false
907	-1.331853e+00	1.528615e-02	true
908	-1.432855e+00	1.966218e-02	true
909	-1.432855e+00	1.966218e-02	false
910	-1.432855e+00	1.966218e-02	false
911	-1.294830e+00	3.344946e-02	true
912	-1.195734e+00	4.131963e-02	true
913	-7.916638e-01	3.973798e-02	true
914	-1.033350e+00	3.352385e-02	true
915	-1.013933e+00	3.307336e-02	true
916	-1.013933e+00	3.307336e-02	false
917	-1.247123e+00	2.083462e-02	true
918	-1.320043e+00	6.772707e-03	true
919	-1.320043e+00	6.772707e-03	false
920	-1.358294e+00	1.445895e-02	true
921	-1.358294e+00	1.445895e-02	false
922	-1.358294e+00	1.445895e-02	false
923	-1.208507e+00	2.683488e-02	true
924	-1.319169e+00	3.720185e-02	true
925	-1.388067e+00	3.187358e-02	true
926	-1.388067e+00	3.187358e-02	false
927	-1.170843e+00	2.297303e-02	true
928	-1.396075e+00	2.001725e-02	true
929	-1.382030e+00	1.329575e-02	true
930	-1.547866e+00	7.289738e-03	true
931	-1.547866e+00	7.289738e-03	false
932	-1.510949e+00	2.117634e-02	true
933	-1.510949e+00	2.117634e-02	false
934	-1.510949e+00	2.117634e-02	false
935	-1.604444e+00	2.617118e-02	true
936	-1.416176e+00	2.795373e-02	true
937	-1.416176e+00	2.795373e-02	false
938	-1.416176e+00	2.795373e-02	false
939	-1.416176e+00	2.795373e-02	false
940	-1.381580e+00	2.476875e-02	true
941	-1.235923e+00	2.142553e-02	true
942	-1.223163e+00	2.430740e-02	true
943	-1.223163e+00	2.430740e-02	false
944	-1.410579e+00	2.046248e-02	true
945	-1.275553e+00	1.384171e-02	true
946	-1.288864e+00	2.535882e-02	true
947	-1.288864e+00	2.535882e-02	false
948	-1.288864e+00	2.535882e-02	false
949	-1.406411e+00	3.260527e-02	true
950	-1.418420e+00	3.613677e-02	true
951	-1.450202e+00	2.626871e-02	true
952	-1.555024e+00	3.491428e-02	true
953	-1.049543e+00	3.830495e-02	true
954	-1.122760e+00	3.132496e-02	true
955	-1.080691e+00	3.140953e-02	true
956	-9.874856e-01	4.580539e-02	true
957	-9.874856e-01	4.580539e-02	false
958	-9.499573e-01	5.285009e-02	true
959	-9.499573e-01	5.285009e-02	false
960	-9.199923e-01	4.193267e-02	true
961	-9.199923e-01	4.193267e-02	false
962	-1.244889e+00	4.689789e-02	true
963	-1.203401e+00	6.140992e-02	true
964	-1.314734e+00	6.187506e-02	true
965	-1.458552e+00	6.230871e-02	true
966	-1.458552e+00	6.230871e-02	false
967	-1.204801e+00	6.086205e-02	true
968	-1.296485e+00	4.303159e-02	true
969	-1.296485e+00	4.303159e-02	false
970	-1.296485e+00	4.303159e-02	false
971	-1.296485e+00	4.303159e-02	false
972	-1.296485e+00	4.303159e-02	false
973	-1.296485e+00	4.303159e-02	false
974	-1.296485e+00	4.303159e-02	false
975	-1.055255e+00	6.171170e-02	true
976	-1.127493e+00	5.184036e-02	true
977	-1.127493e+00	5.184036e-02	false
978	-1.127493e+00	5.184036e-02	false
979	-1.407710e+00	6.230304e-02	true
980	-1.493783e+00	8.440087e-02	true
981	-1.410704e+00	5.958027e-02	true
982	-1.209783e+00	6.535071e-02	true
983	-1.204947e+00	7.644046e-02	true
984	-1.230278e+00	6.239373e-02	true
985	-1.230278e+00	6.239373e-02	false
986	-9.894589e-01	6.274672e-02	true
987	-9.894589e-01	6.274672e-02	false
988	-9.894589e-01	6.274672e-02	false
989	-9.549093e-01	6.197854e-02	true
990	-1.112847e+00	5.977781e-02	true
991	-1.112847e+00	5.977781e-02	false
992	-1.057983e+00	5.576152e-02	true
993	-1.064323e+00	5.605478e-02	true
994	-1.127201e+00	7.227656e-02	true
995	-9.914092e-01	6.495641e-02	true
996	-9.914092e-01	6.495641e-02	false
997	-1.347340e+00	6.287315e-02	true
998	-1.423066e+00	4.126262e-02	true
999	-1.423066e+00	4.126262e-02	false
1000	-1.557404e+00	2.296899e-02	true
1001	-1.546848e+00	2.881133e-02	true
1002	-1.546848e+00	2.881133e-02	false
1003	-1.302289e+00	4.014800e-02	true
1004	-1.608096e+00	5.237526e-02	true
1005	-1.638334e+00	5.476692e-02	true
1006	-1.490929e+00	5.786765e-02	true
1007	-1.241021e+00	6.022514e-02	true
1008	-1.419681e+00	6.025205e-02	true
1009	-1.188290e+00	5.971815e-02	true
1010	-1.188290e+00	5.971815e-02	false
1011	-1.056025e+00	6.930832e-02	true
1012	-1.336627e+00	6.771308e-02	true
1013	-1.523302e+00	7.861687e-02	true
1014	-1.487824e+00	8.236838e-02	true
1015	-1.429520e+00	6.777795e-02	true
1016	-1.570976e+00	6.713581e-02	true
1017	-1.361676e+00	7.252422e-02	true
1018	-1.361676e+00	7.252422e-02	false
1019	-1.136593e+00	8.399299e-02	true
1020	-1.136593e+00	8.399299e-02	false
1021	-1.136593e+00	8.399299e-02	false
1022	-1.251732e+00	9.023671e-02	true
1023	-1.251732e+00	9.023671e-02	false
1024	-1.184838e+00	1.215485e-01	true
1025	-1.452279e+00	1.166695e-01	true
1026	-1.452279e+00	1.166695e-01	false
1027	-1.475802e+00	1.158407e-01	true
1028	-1.385430e+00	1.092517e-01	true
1029	-1.115151e+00	1.103194e-01	true
1030	-1.378742e+00	1.200766e-01	true
1031	-1.447001e+00	1.207439e-01	true
1032	-1.447001e+00	1.207439e-01	false
1033	-1.447001e+00	1.207439e-01	false
1034	-1.644451e+00	1.003822e-01	true
1035	-1.644451e+00	1.003822e-01	false
1036	-1.574565e+00	9.859164e-02	true
1037	-1.490515e+00	1.043946e-01	true
1038	-1.579067e+00	1.077945e-01	true
1039	-1.579067e+00	1.077945e-01	false
1040	-1.776480e+00	1.081376e-01	true
1041	-1.824365e+00	1.129835e-01	true
1042	-1.637358e+00	1.143234e-01	true
1043	-1.661141e+00	1.049794e-01	true
1044	-1.706041e+00	9.940373e-02	true
1045	-1.916746e+00	1.134950e-01	true
1046	-2.129518e+00	1.114710e-01	true
1047	-2.129518e+00	1.114710e-01	false
1048	-1.953301e+00	1.191118e-01	true
1049	-2.157824e+00	1.032128e-01	true
1050	-2.157824e+00	1.032128e-01	false
1051	-1.987609e+00	9.407848e-02	true
1052	-1.987609e+00	9.407848e-02	false
1053	-1.819063e+00	8.216967e-02	true
1054	-1.819063e+00	8.216967e-02	false
1055	-1.593608e+00	8.231320e-02	true
1056	-1.562069e+00	8.503310e-02	true
1057	-1.560631e+00	9.608544e-02	true
1058	-1.794608e+00	8.661701e-02	true
1059	-1.431201e+00	9.542923e-02	true
1060	-1.108748e+00	9.925466e-02	true
1061	-1.310563e+00	1.067858e-01	true
1062	-1.616950e+00	1.079524e-01	true
1063	-1.586263e+00	1.119513e-01	true
1064	-1.586263e+00	1.119513e-01	false
1065	-1.555773e+00	9.249061e-02	true
1066	-1.339550e+00	9.530561e-02	true
1067	-1.183014e+00	9.747745e-02	true
1068	-1.183014e+00	9.747745e-02	false
1069	-1.183014e+00	9.747745e-02	false
1070	-9.956161e-01	9.801668e-02	true
1071	-1.366849e+00	1.066042e-01	true
1072	-1.086254e+00	9.709835e-02	true
1073	-1.086254e+00	9.709835e-02	false
1074	-9.302920e-01	8.955585e-02	true
1075	-1.073522e+00	9.519080e-02	true
1076	-1.511394e+00	8.826029e-02	true
1077	-1.511394e+00	8.826029e-02	false
1078	-1.544534e+00	9.968898e-02	true
1079	-1.544534e+00	9.968898e-02	false
1080	-1.544534e+00	9.968898e-02	false
1081	-1.362637e+00	9.443908e-02	true
1082	-1.304363e+00	8.187273e-02	true
1083	-1.339744e+00	8.369971e-02	true
1084	-1.418558e+00	1.000865e-01	true
1085	-1.560152e+00	1.075016e-01	true
1086	-1.560152e+00	1.075016e-01	false
1087	-1.407726e+00	1.024959e-01	true
1088	-1.660588e+00	9.785908e-02	true
1089	-1.412442e+00	1.009989e-01	true
1090	-1.673105e+00	1.003695e-01	true
1091	-1.673105e+00	1.003695e-01	false
1092	-1.642818e+00	1.074346e-01	true
1093	-1.642818e+00	1.074346e-01	false
1094	-1.642818e+00	1.074346e-01	false
1095	-1.409690e+00	1.062552e-01	true
1096	-1.409690e+00	1.062552e-01	false
1097	-1.409690e+00	1.062552e-01	false
1098	-1.331483e+00	1.072783e-01	true
1099	-1.379241e+00	9.862029e-02	true
1100	-1.379241e+00	9.862029e-02	false
1101	-1.099798e+00	9.178173e-02	true
1102	-1.223259e+00	7.643303e-02	true
1103	-1.370356e+00	8.035089e-02	true
1104	-1.193355e+00	6.921648e-02	true
1105	-1.222853e+00	7.321479e-02	true
1106	-1.367728e+00	5.522479e-02	true
1107	-1.349871e+00	7.044033e-02	true
1108	-1.405271e+00	6.916164e-02	true
1109	-1.318588e+00	8.452845e-02	true
1110	-1.132678e+00	9.406510e-02	true
1111	-9.511026e-01	9.058033e-02	true
1112	-1.033562e+00	9.209192e-02	true
1113	-1.036764e+00	6.176761e-02	true
1114	-1.306835e+00	6.524966e-02	true
1115	-1.493246e+00	5.565720e-02	true
1116	-1.551060e+00	6.281770e-02	true
1117	-1.692050e+00	4.160743e-02	true
1118	-1.702148e+00	3.730472e-02	true
1119	-1.702148e+00	3.730472e-02	false
1120	-1.632789e+00	3.164585e-02	true
1121	-1.945313e+00	3.499579e-02	true
1122	-2.090297e+00	3.576134e-02	true
1123	-2.090297e+00	3.576134e-02	false
1124	-2.038483e+00	3.356284e-02	true
1125	-2.060219e+00	4.514268e-02	true
1126	-2.060219e+00	4.514268e-02	false
1127	-2.060219e+00	4.514268e-02	false
1128	-2.066254e+00	3.203693e-02	true
1129	-1.787524e+00	3.888060e-02	true
1130	-1.686964e+00	2.592501e-02	true
1131	-1.720296e+00	8.939238e-03	true
1132	-1.720296e+00	8.939238e-03	false
1133	-1.791624e+00	1.989649e-02	true
1134	-1.677943e+00	2.155289e-02	true
1135	-1.769889e+00	2.888513e-02	true
1136	-1.769889e+00	2.888513e-02	false
1137	-1.671246e+00	3.508810e-02	true
1138	-1.671246e+00	3.508810e-02	false
1139	-1.730708e+00	4.724685e-02	true
1140	-1.221374e+00	4.570737e-02	true
1141	-1.221374e+00	4.570737e-02	false
1142	-1.140686e+00	5.231340e-02	true
1143	-1.181811e+00	4.924892e-02	true
1144	-1.180480e+00	5.060424e-02	true
1145	-1.463222e+00	3.469857e-02	true
1146	-1.908751e+00	3.152179e-02	true
1147	-1.412006e+00	3.456211e-02	true
1148	-1.282113e+00	2.889744e-02	true
1149	-1.067142e+00	3.860671e-02	true
1150	-1.067142e+00	3.860671e-02	false
1151	-9.760653e-01	4.185730e-02	true
1152	-9.760653e-01	4.185730e-02	false
1153	-9.760653e-01	4.185730e-02	false
1154	-9.760653e-01	4.185730e-02	false
1155	-1.070119e+00	3.888752e-02	true
1156	-1.097709e+00	3.392443e-02	true
1157	-1.600734e+00	4.312932e-02	true
1158	-1.359186e+00	3.887788e-02	true
1159	-1.314012e+00	3.722591e-02	true
1160	-1.314012e+00	3.722591e-02	false
1161	-1.538127e+00	5.202487e-02	true
1162	-1.391949e+00	5.088239e-02	true
1163	-1.505659e+00	4.835972e-02	true
1164	-1.245125e+00	2.748853e-02	true
1165	-1.540820e+00	1.590282e-02	true
1166	-1.331467e+00	2.043199e-02	true
1167	-1.258378e+00	1.818383e-02	true
1168	-1.125638e+00	2.376717e-02	true
1169	-1.035421e+00	2.607870e-02	true
1170	-1.035421e+00	2.607870e-02	false
1171	-1.189543e+00	1.503829e-02	true
1172	-1.189543e+00	1.503829e-02	false
1173	-9.437933e-01	3.600273e-02	true
1174	-9.437933e-01	3.600273e-02	false
1175	-1.047496e+00	2.125654e-02	true
1176	-1.047496e+00	2.125654e-02	false
1177	-1.045109e+00	2.017441e-02	true
1178	-1.001719e+00	3.380896e-02	true
1179	-1.001719e+00	3.380896e-02	false
1180	-7.238587e-01	2.653880e-02	true
1181	-7.238587e-01	2.653880e-02	false
1182	-7.958755e-01	2.314011e-02	true
1183	-1.178218e+00	2.898670e-02	true
1184	-1.432376e+00	2.818637e-02	true
1185	-1.432376e+00	2.818637e-02	false
1186	-1.432376e+00	2.818637e-02	false
1187	-1.381860e+00	1.984380e-02	true
1188	-1.381860e+00	1.984380e-02	false
1189	-1.440442e+00	3.541971e-02	true
1190	-1.529328e+00	3.659419e-02	true
1191	-1.568477e+00	3.141749e-02	true
1192	-1.568477e+00	3.141749e-02	false
1193	-1.324479e+00	4.802269e-02	true
1194	-1.324479e+00	4.802269e-02	false
1195	-1.324479e+00	4.802269e-02	false
1196	-1.389534e+00	4.338463e-02	true
1197	-1.389534e+00	4.338463e-02	false
1198	-1.482315e+00	3.362121e-02	true
1199	-1.828515e+00	5.132241e-02	true
1200	-1.677180e+00	5.578399e-02	true
1201	-1.677180e+00	5.578399e-02	false
1202	-1.724852e+00	2.914138e-02	true
1203	-1.799881e+00	2.460303e-02	true
1204	-1.789409e+00	3.753948e-02	true
1205	-1.631546e+00	2.673439e-02	true
1206	-1.631546e+00	2.673439e-02	false
1207	-1.292832e+00	2.575281e-02	true
1208	-1.292832e+00	2.575281e-02	false
1209	-1.406532e+00	1.936011e-02	true
1210	-1.245144e+00	2.220160e-02	true
1211	-1.439613e+00	2.675406e-02	true
1212	-1.586420e+00	3.476379e-02	true
1213	-1.586420e+00	3.476379e-02	false
1214	-1.646369e+00	3.666069e-02	true
1215	-1.646369e+00	3.666069e-02	false
1216	-1.646369e+00	3.666069e-02	false
1217	-1.646369e+00	3.666069e-02	false
1218	-1.327272e+00	5.429650e-02	true
1219	-1.327272e+00	5.429650e-02	false
1220	-1.452222e+00	5.924123e-02	true
1221	-1.452222e+00	5.924123e-02	false
1222	-1.091439e+00	6.500631e-02	true
1223	-1.038475e+00	6.859770e-02	true
1224	-1.038475e+00	6.859770e-02	false
1225	-1.323333e+00	7.601870e-02	true
1226	-1.366387e+00	8.016723e-02	true
1227	-1.366387e+00	8.016723e-02	false
1228	-1.613160e+00	8.092787e-02	true
1229	-1.358994e+00	8.040240e-02	true
1230	-1.358994e+00	8.040240e-02	false
1231	-1.655270e+00	6.627645e-02	true
1232	-1.589550e+00	6.229334e-02	true
1233	-1.589550e+00	6.229334e-02	false
1234	-1.374075e+00	6.185079e-02	true
1235	-1.545673e+00	7.787122e-02	true
